turbine_temp_c,oil_pressure_psi,vibration_hz,fuel_flow_rate,exhaust_gas_temp_c,fan_speed_rpm,compressor_ratio,n1_speed_pct,label
837.26,49.78,131.87,2165.83,644.44,3152.58,28.24,96.21,0
853.08,58.66,122.5,2191.03,645.24,3288.43,29.57,92.1,0
933.99,55.76,116.68,2282.19,612.94,3295.09,26.75,86.63,0
908.06,60.46,116.3,2191.09,602.71,3287.07,29.16,100.26,0
866.95,59.6,134.24,2420.61,648.3,3395.04,28.85,89.0,0
847.18,51.27,131.07,2320.37,623.34,3076.37,28.71,84.25,0
856.47,57.31,118.04,1997.17,614.17,3355.44,28.08,85.58,0
909.9,52.64,109.91,2043.76,562.67,3159.05,29.05,85.58,0
880.76,54.29,132.21,2039.3,641.2,3189.9,30.32,87.21,0
823.72,60.08,133.4,2019.47,621.13,3228.46,30.08,84.77,0
849.61,56.45,121.42,2221.57,605.75,3232.61,29.83,86.78,0
814.65,48.11,96.03,2070.26,616.68,3244.42,27.55,86.88,0
816.89,61.77,127.09,1911.59,598.11,3224.18,29.29,87.86,0
875.39,55.99,117.17,2130.72,644.73,3130.91,29.47,90.08,0
838.88,49.03,139.05,2397.26,650.65,3154.76,26.78,92.13,0
812.67,55.36,115.85,2183.91,602.69,3328.86,29.05,89.73,0
835.95,49.57,114.36,2387.93,589.17,3114.03,26.75,88.43,0
832.18,52.89,124.77,1958.31,623.24,3211.59,30.77,89.7,0
821.77,59.1,104.58,2147.59,631.76,3296.76,27.51,82.09,0
852.71,56.24,117.66,2196.65,625.94,3302.39,27.35,88.37,0
805.1,56.96,128.1,2409.06,608.72,3271.23,28.15,82.2,0
834.67,54.01,109.9,2221.69,624.49,3135.92,29.58,84.68,0
884.22,52.83,141.54,2254.62,616.53,3206.52,30.32,84.25,0
780.41,45.69,128.32,2249.57,632.67,3219.27,27.97,88.95,0
800.94,54.9,113.29,2175.64,663.04,3190.44,27.29,86.96,0
897.79,54.32,130.83,2353.26,588.61,3187.21,26.33,86.61,0
835.64,46.79,125.27,2251.12,651.47,3089.92,30.3,89.9,0
803.91,54.02,110.71,2330.38,618.82,3180.38,27.67,89.38,0
852.78,62.58,116.76,2268.97,639.76,3210.63,27.3,84.44,0
903.56,47.76,130.36,2192.6,651.38,3224.79,26.98,89.24,0
830.31,49.59,120.89,2462.82,601.92,3284.15,29.11,90.74,0
824.44,56.57,103.52,2108.14,621.18,3152.74,29.07,85.79,0
833.99,60.66,114.54,2080.18,632.55,3146.04,30.14,88.35,0
945.37,49.07,133.16,2033.69,640.2,3104.07,27.42,86.66,0
893.84,51.28,120.1,2183.59,617.3,3219.26,29.49,81.42,0
879.66,64.54,146.03,2180.88,636.4,3212.09,27.04,84.38,0
829.51,55.83,119.08,2386.98,609.8,3133.91,28.41,87.86,0
860.08,46.99,98.67,2075.19,622.25,3287.27,28.46,87.75,0
826.3,58.76,120.27,2201.52,623.58,3203.86,28.76,90.87,0
846.75,63.8,117.94,2251.79,578.03,3218.21,29.87,88.69,0
882.34,53.95,130.54,2133.54,621.76,3108.8,27.85,87.17,0
809.49,54.17,115.78,2206.99,573.26,3240.2,29.79,90.66,0
850.66,49.99,88.05,2124.8,607.5,3208.53,29.88,84.98,0
845.74,55.56,108.69,2149.06,631.32,3241.08,28.99,83.45,0
876.16,58.12,114.75,2323.02,605.8,3028.55,28.45,90.76,0
878.22,58.98,108.54,2224.55,606.36,3123.85,29.4,86.45,0
854.27,60.22,114.24,2129.95,629.05,3001.75,28.9,85.69,0
868.86,59.63,114.21,2231.76,645.29,3195.94,27.4,86.85,0
908.12,49.45,105.94,2114.52,632.83,3113.67,30.46,87.16,0
818.59,52.01,117.26,2446.93,616.06,3291.68,29.82,84.68,0
810.93,63.01,147.28,2452.53,627.28,3171.01,29.66,85.85,0
837.64,45.91,120.31,2541.98,649.62,3181.94,27.76,85.22,0
793.58,48.95,138.38,2055.07,617.31,3223.78,28.3,85.23,0
825.32,61.2,108.99,1894.38,607.02,3294.68,31.11,91.42,0
824.4,56.62,108.5,2361.66,624.6,3281.84,29.27,85.36,0
883.97,48.38,124.2,2145.55,617.31,3341.33,29.46,87.18,0
825.0,49.77,131.95,2352.15,646.39,3142.03,27.19,90.13,0
797.27,54.48,101.21,2228.5,612.45,3096.6,28.57,88.68,0
898.0,56.06,135.44,2269.04,639.74,3173.01,26.74,87.01,0
895.26,45.07,120.4,2210.41,636.69,3289.81,28.98,88.25,0
814.39,56.89,110.96,2267.39,612.18,3269.91,28.5,85.89,0
794.69,58.43,124.62,2111.51,646.69,3260.61,29.24,83.97,0
836.61,53.52,104.39,2077.8,609.05,3166.11,26.35,87.7,0
813.4,54.29,124.76,2297.88,611.61,3228.05,29.68,92.03,0
885.99,58.75,125.73,2165.64,649.12,3193.74,30.38,89.63,0
848.2,60.75,125.42,2391.29,661.59,3201.44,26.82,84.88,0
825.47,48.82,116.48,2304.19,650.58,3172.22,27.17,86.13,0
846.54,60.58,124.38,2201.3,607.78,3186.93,28.73,85.6,0
900.47,53.73,108.2,2221.04,614.43,3230.66,28.76,87.64,0
893.08,54.6,128.15,2333.71,640.52,3166.54,25.52,85.75,0
885.96,55.45,114.52,2110.67,576.29,3172.28,26.85,91.93,0
890.74,55.87,128.64,1959.86,637.69,3314.74,26.04,89.78,0
822.9,41.42,119.74,2042.51,640.11,3118.45,28.45,94.22,0
778.5,56.37,122.02,2269.46,643.69,3211.56,27.84,92.6,0
846.6,55.2,116.33,2133.47,612.03,3151.58,29.88,84.97,0
866.51,55.11,115.4,2085.22,589.87,3202.34,29.5,87.62,0
829.75,57.86,117.4,1972.14,627.76,3268.19,26.98,85.24,0
833.85,52.93,122.26,2164.78,621.65,3152.96,28.98,89.9,0
834.19,59.63,114.29,2243.64,581.52,3241.78,28.33,83.65,0
809.19,51.15,110.19,2118.31,639.88,3181.66,28.56,94.48,0
880.65,62.16,135.86,2041.89,606.73,3281.01,26.61,92.68,0
839.43,62.73,109.22,2383.84,647.64,3395.71,28.61,85.56,0
873.1,50.64,130.38,2015.77,669.69,3294.2,27.31,89.88,0
860.7,50.75,117.93,2307.82,642.17,3180.42,30.45,85.41,0
826.67,57.39,121.16,2115.15,654.22,3125.92,28.69,90.44,0
798.2,52.6,127.15,2112.82,627.48,3117.73,28.85,85.63,0
775.58,53.11,127.95,2190.5,602.85,3208.86,29.43,89.61,0
891.76,53.55,122.49,2356.6,647.73,3151.96,29.35,89.76,0
875.2,54.69,107.05,1994.55,650.02,3237.48,29.16,84.57,0
835.87,52.93,101.92,1964.28,579.87,3121.43,27.74,87.69,0
859.83,49.16,117.33,2241.52,620.21,3176.29,29.02,87.72,0
910.66,47.39,120.9,2553.07,602.04,3253.63,28.02,84.17,0
820.92,50.45,111.75,2177.74,624.39,3195.21,28.3,82.45,0
870.27,56.35,127.77,2098.77,580.04,3343.18,28.21,88.67,0
860.84,49.35,131.01,2210.08,605.69,3255.05,27.54,83.36,0
806.06,52.37,102.85,2074.22,620.78,3054.6,28.8,91.67,0
858.07,53.36,120.55,2246.61,658.9,3149.42,25.9,85.03,0
892.48,49.94,132.81,2164.06,600.49,3183.81,27.68,85.19,0
817.85,53.43,118.15,2317.06,588.56,3131.72,27.69,87.36,0
863.03,55.49,125.45,2183.96,661.27,3215.61,29.73,85.34,0
758.09,60.41,134.44,1734.54,620.82,3268.68,29.85,85.19,0
858.5,56.38,123.27,2435.1,581.68,3059.02,26.51,92.41,0
839.09,57.61,116.56,2223.47,550.75,3256.52,27.62,92.58,0
891.69,51.99,118.71,2232.21,616.42,3241.59,27.67,82.96,0
859.47,66.21,139.74,1877.39,585.85,3143.95,27.98,88.29,0
839.54,39.63,129.05,2245.22,649.65,3267.86,28.0,89.93,0
869.22,57.77,105.97,2429.31,673.61,3302.33,29.84,89.12,0
807.35,63.71,116.37,2439.05,587.32,3309.06,28.62,86.68,0
790.67,62.44,116.89,2322.28,594.75,3186.6,28.31,95.03,0
889.14,53.83,137.31,2124.59,639.57,3231.19,28.08,88.72,0
837.17,53.93,118.22,2142.01,644.54,3107.87,28.04,89.81,0
820.03,48.84,108.49,2098.6,634.01,3044.84,29.73,87.02,0
833.84,58.57,118.83,1982.6,656.64,3075.61,27.88,85.53,0
823.31,58.36,122.05,2232.67,632.15,3269.3,27.41,89.67,0
860.71,56.94,124.09,2194.98,660.02,3117.27,29.79,88.16,0
830.53,56.82,117.02,2118.33,651.6,3148.79,27.63,84.28,0
859.72,48.32,106.82,2482.35,630.36,3152.33,30.01,86.23,0
828.24,50.64,125.74,2062.79,608.46,3148.92,29.4,93.59,0
802.73,66.36,116.16,1845.99,602.8,3221.8,28.82,93.7,0
793.2,54.76,132.02,1948.09,644.48,3065.87,26.57,93.72,0
842.28,52.62,130.33,2240.28,610.43,3256.0,27.75,85.64,0
851.85,50.88,140.14,2275.91,616.58,3157.07,27.61,85.61,0
811.42,54.62,89.17,2481.01,602.03,3069.41,28.86,88.0,0
848.3,47.81,115.81,2555.14,604.44,3238.39,28.27,88.69,0
842.91,63.82,128.31,2074.23,685.93,3232.15,28.12,85.88,0
808.66,53.79,115.19,2202.39,593.0,3059.45,27.25,92.81,0
815.15,58.58,127.31,2093.15,623.78,3239.05,27.79,90.38,0
859.99,42.39,134.96,2243.33,634.23,3129.5,28.5,92.59,0
856.13,58.95,122.94,2273.04,617.36,3354.53,29.42,84.48,0
828.26,55.5,122.74,2411.84,607.69,3163.13,28.55,91.34,0
846.01,55.45,122.07,2111.52,645.42,3122.4,29.23,85.95,0
843.03,59.98,129.08,2438.14,630.45,3175.24,30.15,86.3,0
890.15,47.19,115.13,2344.45,642.99,3216.82,28.66,88.65,0
883.59,54.39,121.64,2297.52,643.51,3228.48,29.41,86.29,0
822.97,58.15,103.18,2393.15,599.36,3174.1,28.77,88.38,0
842.27,53.77,119.73,2063.93,638.98,3180.41,26.77,86.14,0
890.9,53.71,114.94,2163.53,587.82,3197.42,27.82,92.15,0
846.42,52.43,123.19,2184.37,598.69,3077.56,28.36,86.53,0
784.59,57.28,117.08,2373.26,627.5,3214.85,27.59,92.34,0
885.63,51.4,123.21,2334.09,595.18,3199.08,28.17,92.29,0
816.67,51.66,113.62,2089.0,642.65,3111.22,30.44,91.52,0
905.78,45.11,114.27,2408.7,645.0,3130.19,27.61,88.2,0
881.38,48.44,104.56,2147.36,655.87,3169.84,28.34,91.3,0
830.46,54.11,131.67,1914.31,644.33,3241.12,29.05,88.11,0
815.79,52.92,120.71,2121.83,613.99,3133.93,29.44,90.25,0
846.25,50.65,99.31,2209.79,622.11,3306.9,28.08,90.95,0
1042.71,48.31,134.14,2109.87,801.68,3433.33,29.09,97.16,1
882.2,57.98,96.44,2231.12,562.24,3131.7,28.36,89.67,0
855.8,54.43,123.92,2235.81,631.58,3230.82,28.34,86.74,0
860.96,55.94,112.77,2456.19,599.27,3250.75,25.64,88.78,0
855.56,41.31,131.34,2143.52,596.24,3257.96,28.0,91.21,0
836.72,41.88,129.49,2098.85,680.82,3098.65,28.18,90.05,0
893.84,56.94,102.41,2565.46,635.49,3278.25,27.61,89.02,0
830.83,63.12,115.37,2135.07,639.3,3162.04,28.17,85.67,0
867.39,52.09,108.88,2108.26,614.83,3332.83,27.46,87.36,0
875.91,54.93,123.85,2275.63,580.88,3122.25,29.32,88.51,0
795.36,52.3,118.62,2239.16,599.5,3331.53,28.82,86.31,0
788.84,45.04,115.11,2278.22,593.59,3252.19,30.66,86.97,0
832.01,55.58,137.83,2236.68,632.51,3190.07,30.69,86.26,0
880.74,54.65,116.19,2350.67,630.48,3098.14,27.01,90.97,0
864.13,52.45,119.03,2267.43,570.08,3259.37,28.01,87.83,0
867.49,55.32,137.75,2241.82,594.87,3186.83,28.95,87.72,0
885.81,53.61,116.58,1952.63,602.97,3139.89,28.84,85.85,0
892.93,54.48,113.2,2159.41,636.41,3237.71,28.32,83.79,0
863.13,49.97,125.2,2492.53,623.34,3283.04,27.99,88.5,0
829.87,44.93,120.75,2423.76,647.25,3114.4,28.29,91.56,0
841.78,48.56,113.64,2136.03,637.17,3109.53,27.86,85.56,0
856.71,61.21,154.36,2138.62,572.52,3164.29,29.41,91.56,0
825.06,48.27,116.78,2076.96,634.65,3256.15,28.8,89.01,0
821.5,49.71,125.15,2340.36,654.48,3216.02,25.57,87.16,0
844.5,48.98,115.09,2084.72,619.79,3062.68,29.06,88.0,0
893.06,60.13,121.35,2136.94,594.79,3200.59,27.91,89.8,0
870.92,46.19,130.25,2349.27,585.25,3263.26,27.93,92.13,0
826.46,53.06,122.65,2201.1,610.86,3182.2,29.12,88.82,0
850.44,60.65,121.08,2047.28,635.21,3292.02,29.0,93.58,0
852.84,51.95,114.61,2183.61,633.47,3336.76,27.55,88.76,0
927.18,53.26,117.56,2061.72,613.31,3158.81,28.26,90.11,0
882.88,58.34,130.74,2159.26,676.65,3143.57,27.52,88.4,0
838.07,57.28,106.02,2302.26,652.05,3082.51,29.9,87.63,0
856.59,56.9,114.92,1900.84,579.42,3160.82,29.05,88.33,0
833.03,52.14,107.51,2217.23,652.38,3190.09,28.07,86.99,0
868.42,61.71,109.74,2299.91,669.3,3228.12,27.64,87.89,0
837.09,67.97,113.42,2012.44,604.3,3264.08,28.53,86.2,0
873.27,49.49,136.27,1953.3,596.43,3133.43,27.21,88.72,0
845.4,59.16,116.55,2132.34,626.56,3212.27,29.42,84.34,0
859.26,59.71,111.25,2495.79,661.5,3262.42,30.96,88.99,0
844.26,49.78,126.39,2186.39,620.0,3036.23,28.23,90.48,0
887.06,60.77,117.44,2408.9,592.48,3132.76,28.34,87.43,0
848.1,60.08,131.25,2218.99,607.11,3131.43,29.86,90.09,0
953.62,63.66,137.91,2256.99,633.63,3303.11,29.66,82.41,0
859.1,54.19,130.86,1960.89,647.8,3207.98,27.55,88.62,0
869.64,57.96,126.21,2275.1,623.12,3207.77,27.58,90.6,0
879.04,60.2,124.39,2411.83,655.48,3206.07,27.42,91.86,0
869.27,52.61,116.82,2489.2,604.01,3163.64,28.79,90.23,0
868.75,54.6,119.09,2039.79,605.27,3155.45,27.23,88.4,0
831.17,54.32,121.08,2236.24,638.2,3347.23,27.9,83.6,0
855.36,52.52,115.89,2182.94,627.85,2989.89,28.25,82.88,0
839.84,34.38,189.05,2550.5,612.24,3159.56,26.18,90.72,1
813.56,50.88,112.4,2001.87,603.51,3172.97,28.34,85.72,0
859.7,55.04,116.63,2023.05,638.62,3287.58,27.5,90.93,0
870.63,54.17,124.05,2434.77,599.67,3164.63,30.03,87.38,0
867.29,54.19,119.91,2104.63,659.53,3160.5,29.65,84.35,0
799.51,58.22,128.92,2114.0,623.44,3221.0,26.86,84.49,0
873.9,62.29,139.43,2163.05,582.87,3203.1,27.77,89.33,0
858.17,54.54,103.01,2270.81,614.81,3188.7,26.81,91.91,0
837.3,56.2,130.76,2082.23,637.45,3245.8,28.69,89.22,0
801.53,45.55,112.25,2337.58,614.52,3166.99,27.17,85.97,0
858.88,46.83,131.89,1882.81,632.01,3137.66,28.32,88.87,0
855.99,47.47,102.9,2406.21,600.3,3116.22,27.56,97.44,0
767.52,57.77,117.11,2060.32,627.31,3109.49,29.31,91.5,0
864.4,53.26,107.31,2237.92,587.19,3170.82,27.21,92.27,0
809.85,51.53,123.73,2466.54,609.87,3231.1,25.48,87.53,0
860.85,49.14,121.98,2347.75,606.81,3191.92,28.39,86.8,0
845.57,53.88,114.94,2353.99,565.47,3188.21,28.38,84.8,0
803.93,60.94,114.51,2226.8,590.02,3123.32,25.68,90.1,0
890.42,75.13,128.44,2103.72,658.2,3215.5,27.93,91.66,0
898.13,56.03,102.53,2307.73,604.24,3198.09,29.31,85.39,0
1026.93,46.36,124.31,2467.12,841.61,3392.46,31.86,89.59,1
852.64,55.59,125.39,2157.28,595.88,3360.99,27.57,89.81,0
845.28,57.28,122.84,2081.06,621.16,3402.99,28.47,84.58,0
813.69,55.07,117.39,1930.04,625.8,3141.06,29.03,84.88,0
838.89,56.56,111.26,2360.8,579.03,3229.19,30.24,87.18,0
852.13,54.18,130.84,2401.3,595.23,3277.85,30.47,87.43,0
887.49,57.62,130.32,2183.17,643.27,3178.16,28.17,88.97,0
870.32,60.36,142.11,2245.24,546.17,3122.86,30.25,85.3,0
850.97,52.83,130.95,2029.61,630.68,3228.62,28.02,85.72,0
843.68,58.37,106.2,2208.72,632.42,3125.44,30.89,91.19,0
830.03,45.74,108.46,1954.6,614.94,3195.16,28.81,88.13,0
896.81,65.08,114.49,2140.6,640.6,3273.58,27.24,88.28,0
813.5,46.77,128.21,2390.04,684.8,3174.53,30.28,87.39,0
788.49,58.63,115.33,2125.07,611.5,3224.16,28.45,89.16,0
782.19,54.75,123.09,2275.26,622.71,3124.13,29.84,90.44,0
857.7,59.42,129.15,2318.67,605.75,3116.68,29.38,92.76,0
779.97,59.73,118.24,2179.47,636.45,3138.62,31.23,83.11,0
871.39,52.27,111.53,2196.25,625.44,3082.27,29.6,91.85,0
875.74,58.21,103.32,2222.18,618.48,3092.32,27.96,86.95,0
855.86,52.31,111.8,2298.74,663.22,3037.59,29.75,91.11,0
795.15,55.72,116.41,2288.4,624.43,3203.79,29.27,90.59,0
809.87,67.4,128.78,2082.03,642.4,3085.39,28.25,84.76,0
879.11,53.17,126.95,2253.78,618.72,3213.17,27.14,90.26,0
831.73,56.13,116.25,2295.25,630.73,3357.14,28.15,89.46,0
882.87,53.66,120.21,2486.97,655.13,3179.61,29.14,86.75,0
817.67,54.5,121.05,2228.22,630.62,3220.63,28.31,86.73,0
875.14,49.78,118.97,2357.27,612.42,3115.84,28.56,89.92,0
862.67,61.24,120.03,2299.34,635.77,3301.08,26.42,85.91,0
879.87,51.3,125.8,2120.67,596.77,3193.1,27.91,89.46,0
913.63,57.9,116.84,2256.76,618.33,3220.67,28.98,89.29,0
862.67,52.33,124.68,2307.63,645.55,3053.47,27.49,88.96,0
844.86,58.22,123.86,2125.87,586.2,3223.59,28.8,87.09,0
855.31,51.87,107.83,2200.26,574.62,3094.94,30.45,88.16,0
869.19,47.56,140.22,2443.27,589.45,3156.2,30.47,88.51,0
825.21,50.88,113.72,1979.38,579.65,3166.75,28.86,91.06,0
868.59,50.06,118.02,2176.41,632.18,3016.1,29.05,89.68,0
1031.0,43.72,120.83,2930.58,769.29,3392.36,31.41,95.54,1
867.16,51.73,127.53,2073.23,593.62,3281.48,27.4,83.74,0
881.01,56.08,125.3,2196.56,626.42,3324.44,28.93,84.32,0
822.91,59.43,124.69,2259.84,639.89,3257.84,30.29,83.75,0
937.15,49.75,132.97,2197.47,628.12,3176.85,28.35,86.25,0
817.76,56.04,125.4,2178.28,648.69,3202.97,28.38,84.11,0
830.19,50.59,118.25,2073.62,589.32,3334.78,27.94,85.56,0
882.02,61.93,111.38,2150.0,589.38,3111.42,29.88,90.99,0
856.52,52.76,123.7,2296.63,618.96,3246.83,29.69,87.64,0
884.28,45.55,116.63,2163.99,635.88,3332.28,28.61,92.12,0
837.69,60.68,130.28,2248.39,594.96,3310.59,29.85,84.22,0
818.64,45.71,115.71,1979.71,611.91,3265.46,29.36,84.14,0
840.52,53.13,89.72,2220.5,581.74,3161.84,27.03,83.9,0
829.17,55.1,112.42,2514.97,613.98,3242.23,29.86,91.06,0
872.26,52.31,118.31,2007.99,596.37,3330.77,26.26,86.4,0
857.3,55.29,122.34,2074.63,614.36,3216.52,27.03,94.22,0
852.83,57.72,123.28,2096.4,623.45,3188.31,28.68,91.8,0
869.11,57.66,131.02,2240.81,593.22,3088.07,30.56,89.72,0
872.41,49.49,128.01,2261.48,640.62,3124.01,29.06,92.18,0
857.24,47.95,122.6,2218.31,593.87,3348.72,28.01,85.79,0
848.09,59.1,110.91,2068.96,607.49,3415.71,29.33,89.7,0
877.85,53.07,126.96,2180.77,555.27,3243.63,29.1,88.52,0
825.73,62.09,116.93,2298.22,586.18,3166.16,27.96,87.57,0
887.44,55.35,135.41,1988.01,648.14,3209.42,28.39,85.83,0
842.33,55.48,116.56,2042.97,611.04,3093.15,28.82,93.99,0
833.19,55.92,130.9,2320.58,625.98,3267.85,28.22,86.49,0
826.09,60.59,138.49,2132.81,623.49,3151.61,28.09,86.69,0
827.01,54.68,133.14,2212.07,640.14,3263.02,28.8,87.3,0
892.3,53.0,126.5,2051.86,620.75,3351.25,30.15,87.56,0
849.75,54.96,110.72,2206.58,665.87,3251.46,29.14,91.5,0
850.22,52.58,121.94,2471.52,598.19,3285.96,26.25,93.67,0
867.7,57.55,105.2,2649.27,617.05,3257.63,28.86,87.05,0
873.07,61.91,100.05,2363.69,646.22,3166.05,29.48,87.11,0
838.46,58.21,122.03,2027.94,619.77,3189.78,29.14,89.09,0
872.2,57.49,118.05,2151.51,570.44,3260.88,30.28,91.96,0
771.25,57.6,106.88,2274.31,596.66,3058.93,30.72,88.68,0
847.12,56.63,132.46,2058.1,569.01,3108.69,26.26,89.24,0
858.29,54.14,123.86,2330.51,636.39,3133.96,29.39,89.91,0
830.38,54.98,120.06,2230.96,607.59,3195.17,26.2,92.96,0
934.28,52.63,135.27,2110.85,631.51,3192.89,28.8,82.29,0
826.42,58.31,109.98,2173.77,642.34,3206.44,26.1,87.4,0
860.55,60.3,119.41,2373.59,633.87,3027.97,29.29,84.42,0
841.62,57.59,127.22,2188.06,629.72,3399.83,26.35,87.26,0
865.51,48.28,123.06,2189.73,580.87,3213.19,27.94,88.15,0
901.87,59.36,131.3,2359.25,632.86,3254.24,30.84,94.27,0
887.42,53.68,117.56,2317.79,665.29,3104.33,29.13,91.46,0
817.91,46.64,116.07,2408.28,655.42,3306.67,27.74,93.26,0
810.5,50.22,148.99,2276.35,630.51,3117.37,28.04,85.24,0
814.85,46.26,152.33,2405.8,651.58,3201.34,28.6,89.75,0
844.69,63.68,115.71,1993.43,626.49,3388.05,30.01,87.37,0
806.39,55.4,105.19,2425.89,610.93,3177.67,29.23,87.13,0
857.66,50.88,127.73,2262.83,552.47,3243.41,26.96,88.9,0
931.12,52.17,124.29,2001.59,612.68,3156.15,29.55,90.68,0
886.85,66.35,121.79,2317.26,616.05,3055.12,27.36,87.56,0
861.61,52.77,127.47,2414.04,631.91,3176.1,28.77,89.73,0
869.34,52.48,127.06,2385.48,611.78,3326.31,25.78,87.11,0
862.91,56.38,110.42,2044.39,590.61,3094.31,29.29,89.11,0
856.77,61.13,140.58,2169.1,611.92,3317.36,27.58,87.79,0
883.44,54.87,111.75,2222.4,644.13,3078.78,28.56,84.68,0
796.97,62.63,117.41,2139.16,637.67,3113.73,28.97,84.4,0
835.88,28.28,128.95,2455.95,658.85,3068.59,25.69,86.91,1
803.1,51.09,102.25,2151.09,662.98,3168.11,28.05,86.7,0
836.94,49.61,112.45,2098.83,640.98,3346.97,28.7,85.7,0
858.67,59.97,107.03,2130.37,625.75,3162.23,30.51,85.96,0
853.07,40.83,131.1,1957.8,645.3,3228.9,28.44,81.57,0
882.14,50.21,128.88,2046.09,642.03,3230.81,27.3,79.74,0
847.64,52.22,135.62,2156.6,630.07,3216.07,27.17,93.81,0
857.17,45.58,115.94,2056.8,639.2,3187.89,28.98,85.71,0
930.15,49.46,117.56,2194.61,623.21,3141.25,29.79,89.41,0
837.65,51.77,120.39,2380.93,650.35,3211.07,28.8,88.54,0
839.11,55.74,117.17,2033.92,631.72,3262.55,29.91,85.95,0
846.64,55.66,130.58,2378.53,619.8,3185.04,28.43,85.47,0
852.21,62.54,112.37,1991.91,625.43,3250.8,28.19,92.03,0
832.44,51.06,120.35,2119.14,591.0,3171.09,29.01,87.24,0
839.69,52.33,111.44,2113.23,626.31,3324.11,28.66,83.45,0
856.03,48.03,109.41,2056.68,619.77,3211.19,29.86,89.47,0
904.79,54.78,123.88,2324.04,569.84,3100.98,28.14,88.12,0
878.89,52.95,124.59,2016.09,596.04,3370.06,29.46,88.43,0
858.46,54.67,138.39,2301.61,646.82,3170.58,29.65,88.07,0
869.16,63.37,124.41,2428.15,610.44,3135.33,28.21,83.67,0
836.44,61.26,120.84,2358.46,578.54,3177.95,27.24,88.28,0
865.64,65.53,106.71,1999.61,613.56,3246.01,26.81,93.54,0
801.96,57.21,128.97,2231.0,634.36,3183.87,28.71,85.36,0
852.38,58.48,114.53,2254.9,589.51,3202.85,28.25,88.08,0
824.6,50.81,114.92,2336.56,576.03,3324.74,25.86,86.85,0
849.49,47.65,151.26,2032.27,625.75,3210.4,29.81,86.41,0
811.86,52.79,122.71,2465.37,610.73,3261.29,29.96,88.66,0
876.65,57.66,115.35,2288.57,653.67,3245.86,27.97,89.86,0
817.47,53.22,110.8,2164.23,607.1,3278.64,29.81,89.35,0
851.1,58.12,132.03,2498.79,588.31,3318.54,28.35,89.54,0
887.97,63.98,121.08,2159.42,680.39,3145.4,28.48,91.16,0
823.61,56.4,125.2,2192.97,566.36,3153.07,29.06,89.12,0
836.09,41.45,124.44,2262.43,628.29,3141.21,30.97,93.64,0
881.78,54.79,120.2,1951.17,628.39,3229.68,28.5,88.51,0
829.67,58.03,116.24,2317.51,670.87,3257.96,28.53,92.13,0
824.41,58.03,103.16,2309.01,629.92,2976.25,29.81,91.69,0
838.61,55.17,105.85,1970.57,622.99,3139.29,29.65,84.15,0
894.35,61.28,124.23,1832.88,638.84,3174.27,30.22,84.92,0
873.32,51.96,107.39,1616.83,666.16,3294.64,30.48,88.22,0
800.82,53.34,112.37,2093.49,580.98,3120.06,28.07,92.66,0
845.41,43.99,127.72,1870.74,629.74,3143.08,28.01,88.95,0
865.94,62.35,121.63,2114.89,557.14,3250.37,27.2,91.8,0
845.02,58.58,128.71,2097.9,632.92,3117.82,26.48,87.78,0
847.35,58.84,121.48,1962.15,598.09,3168.76,26.28,90.43,0
877.16,53.33,114.05,2244.06,617.98,3342.89,29.72,90.93,0
821.91,53.46,127.22,2083.25,610.11,3146.5,27.74,92.05,0
819.67,60.76,132.75,2212.29,615.14,3107.86,27.27,87.73,0
826.4,49.38,124.04,2095.63,639.85,3167.59,28.06,87.8,0
884.8,57.33,122.92,2123.11,636.9,3117.53,28.83,83.69,0
838.97,52.19,126.68,2394.78,647.39,3198.7,25.78,86.79,0
870.7,45.06,114.04,2250.69,656.07,3222.03,29.49,80.16,0
864.46,49.5,129.53,2149.53,629.9,3236.59,27.66,86.1,0
788.66,47.49,108.78,2390.01,617.83,3355.43,29.74,91.59,0
858.11,51.78,107.53,1999.88,628.6,3135.11,27.19,87.57,0
879.42,67.47,98.03,2278.09,640.35,3221.76,29.63,83.84,0
881.98,55.21,122.26,2046.8,618.1,3133.15,28.52,90.39,0
860.58,47.73,114.64,2305.64,641.82,3380.43,27.39,86.35,0
860.43,54.11,126.54,2048.71,596.09,3240.09,29.02,87.02,0
885.58,55.37,126.86,2392.14,643.59,3242.45,28.97,87.03,0
850.57,65.35,126.93,2237.21,572.79,3220.56,29.29,89.79,0
890.09,58.38,117.77,2424.41,619.38,3242.58,31.92,85.07,0
868.08,57.88,124.59,2246.93,613.87,3144.26,30.88,89.31,0
859.27,54.02,124.58,2144.42,668.95,3101.01,29.14,91.34,0
862.3,40.75,121.14,2539.58,673.2,3257.29,28.65,87.1,0
868.76,52.94,129.48,2258.44,591.73,3240.19,29.6,85.95,0
873.23,50.76,118.35,2133.64,655.65,3197.41,28.47,91.42,0
831.23,55.74,111.35,2351.33,624.71,3203.79,29.34,85.03,0
879.02,56.94,112.75,2231.21,571.83,3207.31,27.51,92.62,0
827.49,48.35,115.59,2174.99,631.07,3348.58,29.07,89.17,0
827.78,49.42,98.87,2297.19,646.23,3191.7,29.59,91.39,0
881.69,58.76,114.62,2261.78,649.48,3377.85,28.69,90.93,0
841.02,65.35,119.26,2156.06,630.43,3195.62,29.15,86.45,0
1021.62,46.01,155.82,2796.91,818.69,3324.97,30.76,97.77,1
