core_temp_c,power_density_mw_mm2,thermal_resistance,leakage_current_ua,clock_freq_ghz,vdd_mv,ir_drop_mv,thermal_gradient,label
81.972,108.341,0.471,802.292,3.351,929.87,20.377,9.919,0
69.581,148.684,0.476,909.516,2.987,940.576,17.386,8.489,0
67.713,141.488,0.424,881.222,3.11,940.497,15.498,12.167,0
72.232,135.548,0.565,746.544,3.134,907.837,18.836,9.282,0
56.624,73.817,0.443,824.184,2.831,1014.433,17.978,12.941,0
64.83,118.735,0.461,939.16,3.235,951.634,20.979,9.255,0
76.682,108.265,0.448,996.751,3.192,946.236,17.688,11.447,0
86.604,119.841,0.49,760.426,3.258,937.484,14.263,11.138,0
75.743,99.457,0.396,964.803,2.986,930.815,15.522,9.913,0
77.2,110.486,0.485,903.945,3.259,968.033,12.096,15.148,0
83.321,102.955,0.347,818.873,3.236,932.728,21.279,10.359,0
66.233,119.723,0.49,932.944,3.412,933.431,23.09,10.4,0
72.673,122.436,0.504,858.565,2.868,918.749,18.15,12.869,0
76.0,114.551,0.388,817.584,3.31,965.988,14.951,12.209,0
88.399,120.762,0.479,736.64,3.044,1003.222,16.922,9.696,0
85.353,117.926,0.51,805.459,3.247,919.398,17.1,17.283,0
78.411,108.301,0.411,796.759,2.946,932.077,10.016,15.304,0
64.869,125.732,0.484,734.575,3.13,920.89,10.7,10.711,0
79.726,127.955,0.449,986.885,3.256,905.102,22.784,12.658,0
79.342,127.595,0.405,790.802,3.221,986.281,9.195,8.431,0
79.422,132.378,0.462,752.257,3.281,919.578,17.821,12.948,0
61.419,125.193,0.537,817.307,3.125,927.865,15.005,13.398,0
67.753,148.32,0.366,954.548,3.082,909.992,18.148,10.348,0
79.54,135.096,0.482,852.249,3.311,958.56,22.778,12.284,0
76.725,128.272,0.372,925.599,3.279,933.508,24.988,9.893,0
86.201,110.585,0.471,809.885,3.313,954.592,20.138,13.949,0
69.412,129.084,0.341,969.561,3.033,957.695,22.81,13.464,0
76.044,102.394,0.465,921.001,3.432,928.76,18.326,13.626,0
87.13,117.654,0.458,805.969,3.006,935.204,22.223,10.11,0
69.852,138.81,0.412,904.845,3.042,950.44,18.161,10.404,0
81.526,122.645,0.463,863.725,3.213,942.588,16.31,10.71,0
71.641,107.537,0.391,857.544,3.229,949.896,13.786,12.526,0
91.53,117.665,0.398,740.905,3.263,906.414,19.88,9.338,0
79.341,111.462,0.432,868.442,3.008,956.845,16.85,10.052,0
69.618,128.279,0.54,910.601,3.045,949.958,19.665,12.991,0
78.701,130.558,0.482,936.574,3.131,984.431,16.468,4.619,0
80.224,94.768,0.415,807.287,3.206,987.899,17.311,8.767,0
80.194,90.241,0.436,812.823,3.316,994.286,18.0,15.057,0
70.127,121.492,0.381,807.688,3.533,948.378,21.13,11.524,0
74.638,135.054,0.357,857.41,3.19,938.211,13.724,9.208,0
78.289,105.147,0.477,932.67,3.257,941.524,19.573,11.767,0
80.397,152.628,0.389,778.852,3.311,962.454,18.945,14.003,0
52.048,121.881,0.44,830.845,3.47,954.042,19.766,13.06,0
67.506,124.379,0.517,785.504,3.358,969.256,30.779,8.764,0
87.831,123.277,0.399,831.696,3.121,933.712,16.411,12.074,0
89.771,137.322,0.395,795.342,3.076,946.451,20.381,9.303,0
70.988,126.728,0.375,733.972,3.217,939.58,16.579,11.746,0
76.993,89.948,0.426,797.854,3.009,917.976,15.54,10.694,0
75.144,109.883,0.479,686.52,3.112,954.317,13.361,9.644,0
67.551,104.997,0.368,957.806,3.556,943.496,18.34,11.728,0
73.073,124.256,0.461,732.285,2.94,911.624,15.096,10.386,0
74.996,123.546,0.374,810.367,3.034,935.608,11.057,10.562,0
76.7,151.511,0.378,744.554,2.849,942.661,14.523,11.642,0
81.635,117.695,0.381,811.622,3.38,979.004,19.412,13.059,0
85.143,127.252,0.36,839.428,3.456,942.771,18.867,9.828,0
67.33,107.908,0.468,850.952,3.081,965.546,21.509,11.868,0
78.908,111.399,0.323,848.98,3.113,972.868,21.6,13.327,0
70.017,120.357,0.47,859.382,3.352,930.183,11.516,14.796,0
109.822,162.164,0.603,3463.327,3.139,1009.025,27.781,26.201,1
64.375,95.495,0.476,853.528,3.106,965.331,24.179,15.055,0
79.978,127.477,0.488,854.109,3.318,959.641,12.984,12.808,0
79.301,141.39,0.41,951.785,3.127,958.351,20.063,16.872,0
75.633,110.622,0.513,731.889,3.255,932.011,20.739,13.013,0
73.034,129.953,0.507,814.969,3.27,988.577,25.698,9.927,0
70.366,101.867,0.502,849.056,3.424,981.788,17.168,15.207,0
77.213,148.624,0.427,901.952,3.102,959.499,11.683,9.776,0
88.442,120.708,0.384,703.715,3.586,915.532,14.382,8.43,0
77.148,145.322,0.475,786.972,3.016,937.816,19.513,13.728,0
76.442,117.616,0.411,817.701,3.209,962.197,11.135,16.54,0
70.59,112.045,0.448,747.237,2.919,908.952,18.038,11.365,0
76.914,138.51,0.438,880.98,3.375,957.732,19.228,13.854,0
70.48,117.414,0.461,881.544,3.099,953.559,11.279,11.456,0
61.691,131.273,0.428,806.481,3.233,930.765,23.987,13.203,0
78.176,143.69,0.438,794.521,3.104,941.68,24.482,15.024,0
66.138,130.186,0.481,836.417,3.362,973.155,17.796,15.043,0
75.98,125.11,0.366,805.826,3.109,947.925,16.068,9.909,0
71.388,138.339,0.359,981.869,3.197,926.613,16.341,16.27,0
73.941,99.42,0.329,890.197,2.95,974.564,10.67,5.606,0
72.828,104.905,0.521,686.428,3.406,938.856,13.12,10.094,0
69.471,122.395,0.397,900.322,3.107,915.118,16.112,11.138,0
72.857,108.712,0.387,843.538,3.428,951.637,18.011,17.193,0
72.007,145.871,0.436,896.114,3.29,945.494,22.959,9.972,0
73.173,108.608,0.384,855.789,3.103,930.02,15.928,9.642,0
104.271,203.908,0.624,3851.849,2.881,1000.19,30.284,31.84,1
67.542,121.949,0.405,759.665,3.201,936.213,15.363,14.092,0
63.214,123.465,0.396,773.672,2.868,925.536,23.763,11.334,0
64.608,112.937,0.532,926.547,3.268,943.16,10.717,9.964,0
75.755,132.616,0.381,899.689,2.863,938.424,20.758,13.104,0
72.805,69.453,0.397,909.248,3.13,951.223,15.406,13.995,0
75.904,99.334,0.407,728.91,3.119,977.757,24.201,7.913,0
67.481,103.921,0.497,848.794,3.085,957.834,18.841,14.306,0
77.065,141.35,0.499,894.714,3.398,974.258,14.722,13.51,0
94.21,116.038,0.44,882.023,3.103,938.135,18.882,11.396,0
78.919,131.132,0.505,681.074,3.072,951.428,16.176,9.253,0
71.449,120.363,0.403,840.278,2.992,935.559,8.42,9.691,0
77.145,109.117,0.51,806.437,3.174,982.515,15.782,14.451,0
79.774,104.194,0.526,921.637,3.414,943.831,19.637,12.927,0
76.47,126.824,0.519,937.515,3.22,929.156,20.93,11.607,0
63.174,125.761,0.45,831.853,3.149,931.401,18.755,12.193,0
78.796,121.713,0.418,919.032,3.323,921.069,16.357,11.956,0
67.558,127.105,0.563,868.305,3.188,960.889,20.06,12.734,0
77.05,135.399,0.416,692.723,3.197,929.045,12.662,10.354,0
79.377,129.035,0.363,830.469,3.138,983.571,20.127,9.208,0
79.161,110.11,0.483,910.101,3.258,931.61,21.597,11.525,0
69.124,112.665,0.435,868.547,3.389,994.434,25.438,9.367,0
84.789,108.584,0.511,935.239,2.918,956.029,16.79,14.119,0
71.361,117.302,0.406,848.114,3.128,958.07,22.373,11.137,0
82.281,107.851,0.407,845.538,3.331,916.02,16.87,14.101,0
70.982,96.685,0.398,978.24,3.264,977.345,22.486,5.383,0
85.861,120.053,0.403,884.33,3.154,977.814,21.574,11.18,0
73.934,93.345,0.499,840.95,3.591,941.018,19.668,6.476,0
91.138,164.669,0.473,3829.531,3.187,986.871,37.436,30.918,1
68.648,121.231,0.346,920.798,3.256,949.825,13.021,14.688,0
70.109,117.889,0.379,642.107,3.027,971.54,20.336,13.43,0
66.52,128.379,0.42,843.648,3.662,972.561,17.446,13.687,0
76.077,126.928,0.507,812.167,3.014,971.561,16.608,7.942,0
77.109,129.241,0.484,859.604,2.881,963.438,12.717,11.372,0
71.301,100.759,0.523,964.735,3.225,973.972,19.721,10.711,0
77.626,100.822,0.395,899.459,3.165,949.184,11.591,11.084,0
71.53,98.678,0.402,738.579,3.291,965.696,14.779,10.801,0
62.061,172.222,0.516,852.86,2.824,921.453,17.579,9.083,0
75.531,103.029,0.518,782.063,3.346,917.838,13.797,11.984,0
63.103,89.595,0.476,859.311,3.196,995.185,18.152,9.956,0
74.858,103.337,0.475,901.398,3.443,956.919,11.346,11.845,0
75.605,95.269,0.481,761.935,3.642,923.821,21.531,6.633,0
72.112,90.388,0.451,830.025,3.201,991.246,15.985,15.622,0
86.137,113.475,0.49,804.131,3.372,978.975,14.3,10.407,0
58.534,136.678,0.463,879.344,3.073,942.818,16.273,9.809,0
78.331,108.043,0.457,769.785,2.882,988.256,24.451,10.099,0
77.035,143.472,0.436,813.893,3.364,954.045,22.123,12.232,0
92.847,103.747,0.407,739.513,3.203,949.888,14.986,14.52,0
67.399,105.167,0.538,933.812,3.052,934.869,17.327,15.53,0
83.349,127.106,0.326,685.118,3.325,914.658,20.338,16.69,0
77.341,127.762,0.469,935.538,3.2,928.569,21.327,12.578,0
73.279,106.667,0.442,763.437,2.889,944.805,16.379,15.227,0
72.176,131.037,0.459,944.648,3.282,956.178,16.965,10.917,0
75.574,113.093,0.474,833.792,3.202,990.385,23.02,12.277,0
75.475,137.523,0.496,920.649,3.22,960.31,14.28,13.678,0
73.028,111.123,0.506,698.269,3.521,884.857,17.009,13.774,0
79.457,98.694,0.323,887.419,3.387,920.862,15.262,16.114,0
87.095,124.698,0.433,948.695,3.129,977.601,19.225,13.277,0
82.7,137.936,0.359,941.177,3.162,942.238,17.591,7.571,0
84.2,102.888,0.469,826.076,2.898,964.315,18.183,9.437,0
72.525,109.379,0.419,895.062,3.398,946.862,19.886,16.795,0
65.72,130.631,0.459,886.207,3.292,982.287,19.238,13.593,0
69.43,103.397,0.42,931.77,2.826,974.295,12.241,13.981,0
69.66,112.418,0.479,829.679,3.041,945.08,13.64,12.79,0
80.085,111.654,0.509,916.451,2.932,962.809,23.109,6.21,0
81.836,110.994,0.481,847.496,3.038,977.503,14.728,12.07,0
75.546,119.506,0.444,916.144,3.277,929.826,19.303,9.602,0
75.258,126.485,0.408,816.606,3.214,929.284,17.745,15.764,0
81.239,113.828,0.379,829.144,3.253,958.057,18.162,13.747,0
72.336,104.163,0.411,759.142,3.576,934.005,22.731,15.697,0
69.698,127.423,0.445,975.522,3.203,940.312,16.078,15.162,0
76.95,116.98,0.537,975.508,2.823,942.044,20.194,12.107,0
76.294,108.977,0.487,930.534,3.206,955.942,20.513,12.664,0
88.544,123.799,0.473,882.539,3.084,960.59,16.475,14.271,0
83.766,112.428,0.48,783.587,2.891,930.027,16.311,12.147,0
78.079,103.695,0.477,896.205,3.123,961.764,16.267,12.346,0
84.004,123.701,0.512,822.542,3.108,921.024,16.792,11.419,0
104.289,208.652,0.597,3040.982,2.795,960.059,26.53,23.182,1
79.782,126.84,0.449,800.196,3.207,944.754,26.119,9.54,0
66.012,113.624,0.468,878.818,3.043,927.281,20.136,13.508,0
67.31,119.741,0.539,774.425,3.317,907.436,17.253,12.024,0
82.072,144.187,0.428,673.678,3.432,912.076,18.518,13.3,0
79.954,109.764,0.461,909.817,2.928,929.836,14.82,11.44,0
74.215,140.342,0.426,985.022,3.235,960.933,14.403,10.796,0
81.361,207.859,0.488,1278.248,2.818,833.275,73.991,21.011,1
66.151,138.72,0.555,853.893,3.378,958.466,22.721,8.507,0
66.137,100.543,0.473,982.013,3.127,965.113,17.675,8.764,0
63.436,114.57,0.448,894.953,3.139,944.286,10.181,13.965,0
65.777,125.715,0.44,764.244,3.602,978.674,18.148,15.151,0
66.076,135.854,0.453,949.591,3.42,929.698,17.798,9.359,0
72.793,83.27,0.514,850.311,2.992,963.262,24.933,11.575,0
59.637,135.383,0.501,774.709,3.268,955.287,16.923,6.679,0
80.416,124.637,0.551,878.619,3.162,921.419,16.548,13.818,0
69.669,145.963,0.456,797.858,2.892,963.104,20.996,9.939,0
81.086,115.045,0.476,885.502,2.945,946.76,21.39,14.579,0
81.359,112.716,0.42,842.933,2.936,947.197,10.331,13.566,0
83.874,124.588,0.557,823.44,3.419,931.508,10.387,10.319,0
78.953,121.991,0.467,894.91,2.746,944.705,13.899,6.924,0
64.976,116.282,0.435,853.732,3.308,944.88,13.52,7.889,0
82.416,107.142,0.423,738.488,2.96,943.542,18.136,13.743,0
76.773,112.016,0.506,786.196,3.506,915.02,16.758,13.146,0
80.772,106.324,0.493,834.394,3.246,979.384,15.017,9.366,0
77.714,121.034,0.48,895.106,3.062,961.888,14.933,14.649,0
70.108,98.121,0.466,1013.926,3.365,912.517,17.563,11.283,0
77.48,107.129,0.536,832.84,3.491,928.451,19.694,7.824,0
71.475,115.766,0.461,792.444,3.14,904.208,14.067,9.169,0
69.032,112.255,0.5,825.426,3.069,975.829,17.505,13.481,0
67.777,133.413,0.466,821.525,3.075,930.71,18.818,17.21,0
98.464,137.373,0.444,716.899,3.004,967.576,15.342,11.064,0
65.522,116.465,0.421,757.595,3.823,927.314,20.693,11.999,0
79.633,109.585,0.515,945.769,3.4,965.125,14.286,7.367,0
64.735,84.605,0.449,753.492,3.002,943.134,15.725,12.793,0
67.919,117.766,0.485,899.517,3.235,909.073,18.686,12.949,0
60.702,128.883,0.5,794.686,3.085,959.71,20.26,10.162,0
88.411,124.2,0.403,843.402,3.334,973.649,15.505,6.784,0
71.188,130.349,0.441,849.33,3.531,944.482,20.817,17.981,0
90.362,149.948,0.518,1184.777,3.129,890.042,72.495,19.131,1
76.805,118.13,0.453,979.59,3.35,953.425,21.241,9.996,0
76.386,114.739,0.383,849.214,3.306,1001.457,11.13,16.887,0
66.781,137.356,0.45,824.575,2.968,956.61,18.678,9.75,0
75.272,137.749,0.515,890.78,3.046,947.892,21.124,13.127,0
79.4,108.402,0.488,872.98,3.004,989.92,15.492,14.615,0
76.179,128.891,0.462,799.664,3.069,922.359,15.906,8.501,0
68.891,156.19,0.406,788.732,3.26,885.105,8.572,9.241,0
88.881,92.796,0.465,899.445,2.873,941.297,19.732,15.197,0
90.513,107.975,0.399,814.621,3.269,951.861,18.236,15.223,0
60.976,124.072,0.522,834.776,3.306,944.228,19.55,9.539,0
69.661,135.963,0.423,933.737,3.139,941.701,22.027,16.823,0
66.165,94.111,0.387,847.377,3.359,927.682,19.992,13.114,0
72.838,107.972,0.533,791.969,3.291,888.335,14.92,15.106,0
79.049,103.178,0.313,732.74,3.217,961.738,21.978,13.227,0
67.363,108.317,0.396,824.586,3.274,957.055,9.791,10.155,0
61.153,121.256,0.494,893.944,3.425,954.496,8.108,12.119,0
63.883,108.171,0.425,883.874,3.264,946.203,20.072,6.531,0
83.269,123.885,0.501,898.905,3.398,977.035,15.818,8.661,0
80.753,92.415,0.499,900.812,3.366,941.607,23.359,6.97,0
55.507,137.963,0.44,725.852,3.195,951.585,15.979,15.834,0
93.044,129.81,0.423,754.357,3.02,967.145,5.266,10.776,0
71.829,124.33,0.475,879.51,2.899,962.058,11.21,14.355,0
83.27,98.286,0.442,773.573,3.516,934.179,13.2,18.126,0
132.28,212.682,0.659,2328.579,2.899,1050.792,39.847,41.594,1
67.893,104.294,0.492,737.576,3.063,913.203,18.536,13.397,0
63.665,116.766,0.514,991.111,3.104,940.208,17.033,2.625,0
74.972,122.456,0.525,769.35,3.239,971.905,16.503,11.615,0
66.313,110.475,0.413,944.096,2.819,1003.512,11.985,12.926,0
73.628,120.953,0.466,698.497,3.105,944.528,19.978,14.609,0
69.727,136.743,0.42,665.219,3.156,915.307,21.21,8.804,0
61.401,100.695,0.482,831.762,3.005,957.415,26.575,8.844,0
74.2,126.2,0.474,964.899,3.056,966.57,18.656,12.137,0
77.707,133.358,0.428,704.29,3.491,946.391,20.328,11.753,0
75.599,94.631,0.346,930.768,3.404,963.134,18.215,10.182,0
69.553,135.438,0.411,665.397,3.214,947.836,12.685,10.012,0
77.451,124.887,0.382,886.81,3.173,928.136,15.48,9.201,0
82.085,133.562,0.416,836.388,2.928,939.761,18.956,12.306,0
82.252,114.084,0.569,891.616,3.272,1018.005,18.957,15.432,0
77.625,104.767,0.413,798.448,2.855,952.366,13.882,9.36,0
72.354,117.604,0.475,821.301,2.495,938.858,12.7,13.05,0
74.338,129.635,0.435,1000.124,3.382,951.578,17.172,11.013,0
87.389,105.958,0.432,845.979,3.219,973.755,23.892,12.234,0
75.45,90.134,0.418,941.244,3.122,975.376,16.858,18.209,0
82.375,107.144,0.461,849.149,3.289,941.957,15.453,8.972,0
87.629,131.791,0.428,921.36,2.918,967.423,19.824,12.228,0
68.647,134.672,0.369,799.487,3.092,914.821,21.045,15.898,0
71.135,127.41,0.499,972.402,3.194,908.659,20.662,9.027,0
88.914,138.74,0.483,868.816,3.265,965.783,20.78,17.455,0
75.508,102.086,0.397,723.026,3.161,934.59,23.995,10.986,0
80.839,120.613,0.403,858.23,3.284,913.342,11.37,15.82,0
76.663,129.927,0.414,834.115,3.416,925.253,21.662,8.881,0
67.234,112.712,0.435,903.552,3.482,977.018,24.13,9.734,0
79.345,148.982,0.435,766.467,2.883,930.848,25.86,11.982,0
77.944,132.11,0.533,846.011,3.188,939.028,15.871,9.552,0
67.222,137.643,0.5,859.528,3.489,913.591,24.326,15.661,0
64.206,110.613,0.45,914.788,3.357,974.527,16.753,13.668,0
85.56,110.582,0.504,674.245,2.826,927.344,18.555,13.965,0
85.305,137.301,0.478,864.473,3.145,1030.005,19.292,10.577,0
65.704,128.365,0.472,825.187,3.195,909.699,10.461,10.121,0
65.014,105.476,0.448,845.628,3.243,997.938,17.944,12.525,0
98.721,223.855,0.655,2253.616,2.948,1028.411,50.56,33.095,1
77.649,104.719,0.419,909.876,3.431,961.715,27.027,10.951,0
73.688,133.237,0.443,807.211,3.439,934.618,19.054,13.208,0
71.555,130.386,0.439,777.837,3.423,962.593,18.837,8.94,0
65.425,114.262,0.485,865.243,3.668,901.917,16.406,14.363,0
83.582,124.66,0.474,947.204,3.047,901.468,18.717,11.25,0
71.887,127.76,0.428,734.383,3.182,965.075,17.065,15.815,0
72.6,127.648,0.523,805.563,3.146,958.956,21.865,13.253,0
82.232,128.406,0.526,816.135,2.901,969.216,19.753,5.77,0
94.906,123.486,0.485,669.551,3.124,993.86,20.829,6.661,0
74.974,130.828,0.446,944.286,3.083,965.6,18.702,15.247,0
74.609,96.777,0.409,754.775,3.061,963.164,13.763,12.194,0
62.32,108.558,0.465,855.039,3.069,984.335,19.924,7.704,0
85.755,116.756,0.519,911.902,2.473,947.554,19.539,16.288,0
70.22,106.06,0.454,642.237,3.154,898.599,17.478,13.793,0
91.402,110.259,0.417,842.194,3.293,957.927,20.027,15.868,0
76.724,120.16,0.514,820.352,2.878,971.645,19.436,12.937,0
72.839,119.339,0.39,799.663,3.159,906.879,15.12,14.234,0
77.642,128.365,0.514,800.464,3.212,972.486,10.093,8.24,0
95.849,91.616,0.428,862.139,3.426,976.998,10.772,8.965,0
79.43,129.93,0.389,821.149,3.404,961.907,14.174,13.378,0
80.657,137.017,0.459,932.261,2.911,950.749,13.975,12.417,0
73.417,115.664,0.505,746.163,3.416,974.045,15.769,9.566,0
76.333,96.273,0.468,773.843,3.448,948.581,17.086,10.704,0
90.532,120.838,0.43,883.56,3.076,945.547,19.602,13.116,0
77.978,125.303,0.444,994.55,3.253,949.963,24.866,10.865,0
86.243,121.47,0.43,698.695,2.733,927.005,19.452,13.324,0
70.541,121.291,0.472,837.241,3.37,942.521,14.905,14.329,0
70.102,131.01,0.476,895.351,3.239,977.19,22.16,11.086,0
82.037,114.784,0.405,846.447,2.81,960.609,18.425,5.369,0
70.331,96.184,0.461,854.581,3.11,931.273,17.722,10.422,0
66.523,92.52,0.487,941.135,3.318,909.589,19.107,8.772,0
85.425,123.798,0.455,886.377,3.439,954.118,15.303,8.456,0
70.227,130.482,0.419,779.059,2.89,932.881,16.503,8.841,0
114.056,199.338,0.793,2235.546,2.825,1002.65,45.211,43.335,1
64.25,96.59,0.355,806.05,3.132,931.845,16.613,9.886,0
73.179,99.176,0.499,786.753,3.052,944.841,18.981,11.156,0
75.272,134.552,0.379,919.458,2.897,967.653,22.901,10.882,0
71.903,127.325,0.439,845.484,3.48,946.841,18.908,11.738,0
76.135,102.204,0.492,903.457,3.207,882.732,17.428,9.495,0
68.517,155.846,0.462,816.254,3.278,931.874,19.249,11.917,0
90.648,124.917,0.531,937.077,3.212,931.166,16.928,9.293,0
77.458,126.745,0.57,723.416,3.031,940.486,18.486,13.319,0
74.493,126.501,0.444,916.147,3.094,969.766,23.278,16.119,0
78.285,122.786,0.376,836.435,2.811,962.109,18.108,11.257,0
73.998,125.918,0.527,917.455,3.307,891.397,19.334,17.201,0
75.288,124.141,0.403,758.112,3.089,925.13,17.899,10.734,0
75.225,98.377,0.458,852.911,3.025,911.495,20.156,14.202,0
78.679,139.205,0.489,881.504,3.211,964.846,17.966,10.145,0
74.679,127.915,0.414,828.788,3.486,967.059,20.354,14.262,0
65.306,158.089,0.502,758.86,3.323,978.268,16.768,15.864,0
71.023,127.359,0.346,876.967,3.67,925.536,17.975,10.561,0
72.938,105.303,0.465,804.321,3.012,924.162,21.812,16.291,0
74.442,99.171,0.355,921.537,3.24,951.477,17.932,15.582,0
71.843,103.236,0.435,751.205,3.287,948.634,26.655,12.341,0
64.834,124.833,0.377,850.541,3.151,936.966,16.666,15.236,0
81.784,131.694,0.436,915.54,3.685,906.293,12.039,14.599,0
69.155,118.697,0.443,760.154,3.118,949.039,22.087,10.016,0
71.492,145.396,0.382,874.274,3.012,935.719,17.783,13.889,0
86.065,119.052,0.422,805.62,3.528,945.847,24.665,14.168,0
129.792,190.033,0.743,2379.732,2.57,1003.425,40.573,29.706,1
86.959,143.053,0.465,722.315,3.349,937.225,17.614,11.732,0
75.48,115.142,0.37,749.246,2.83,935.567,20.853,13.536,0
72.227,114.684,0.438,749.641,3.313,995.369,26.091,16.259,0
85.893,124.953,0.46,809.635,3.263,937.652,22.626,14.366,0
73.909,124.013,0.461,782.779,3.484,951.39,20.643,17.4,0
75.642,125.113,0.391,912.667,3.266,982.658,19.98,13.179,0
74.592,112.768,0.409,965.911,3.324,954.807,21.004,15.415,0
71.731,153.889,0.351,888.279,3.253,928.198,21.711,13.428,0
92.106,106.746,0.438,907.925,3.274,883.559,24.478,10.854,0
88.58,134.949,0.506,867.615,3.261,934.221,20.474,8.62,0
92.716,131.325,0.453,809.042,3.319,911.46,18.687,13.327,0
80.66,112.627,0.471,886.297,3.161,932.168,17.527,15.415,0
76.753,102.789,0.452,921.473,3.25,966.585,27.635,15.038,0
76.978,107.523,0.442,904.016,3.511,941.006,19.284,9.985,0
75.373,117.887,0.409,795.872,3.584,993.851,22.037,8.007,0
78.199,145.235,0.417,1011.658,3.115,948.003,13.956,11.013,0
86.225,126.885,0.494,812.055,3.177,937.751,15.206,13.492,0
92.802,209.673,0.37,3451.474,3.005,913.45,36.407,28.24,1
84.143,97.113,0.484,887.387,3.367,916.054,21.982,11.425,0
64.857,118.876,0.486,740.058,3.377,930.129,23.856,12.107,0
65.45,141.913,0.362,1026.563,2.702,969.727,15.085,11.333,0
82.821,126.08,0.353,948.116,3.286,980.841,18.177,17.5,0
90.602,110.921,0.445,899.84,3.194,961.88,16.951,14.292,0
83.99,103.474,0.514,827.8,3.21,960.345,17.253,14.615,0
82.359,116.205,0.315,870.526,2.535,952.482,18.932,12.912,0
80.126,136.152,0.503,792.601,2.862,967.669,14.468,16.875,0
84.046,126.873,0.452,918.042,3.151,935.359,16.257,15.858,0
66.224,127.039,0.457,874.309,3.21,955.24,21.629,13.801,0
71.082,139.971,0.366,773.065,3.171,939.117,15.682,9.684,0
81.158,125.051,0.429,795.515,3.122,915.195,17.293,18.618,0
61.303,128.211,0.448,869.367,3.22,895.829,12.07,9.174,0
62.828,149.088,0.456,858.014,2.867,937.767,21.405,13.952,0
63.58,124.513,0.367,852.902,3.139,988.594,20.978,18.463,0
75.847,125.131,0.352,830.29,3.218,913.184,18.03,12.008,0
77.991,145.62,0.477,830.648,3.01,965.727,19.502,15.432,0
62.385,124.056,0.421,856.177,2.987,949.868,24.207,9.816,0
75.983,136.299,0.624,859.914,3.126,974.22,21.172,11.363,0
80.878,100.964,0.457,788.934,3.059,952.47,19.553,8.625,0
78.944,126.993,0.449,810.49,3.318,999.307,19.327,12.694,0
71.567,115.835,0.43,784.882,2.961,955.295,18.376,11.044,0
82.461,97.692,0.549,939.968,3.008,949.398,14.75,17.351,0
73.917,115.505,0.444,896.328,3.134,962.804,14.788,17.786,0
76.388,113.155,0.442,824.224,3.169,946.58,22.412,12.961,0
79.238,121.073,0.492,809.328,3.488,950.646,15.12,13.779,0
68.025,122.809,0.524,916.2,3.206,942.512,19.608,16.361,0
73.667,112.923,0.453,930.266,3.07,963.573,11.428,8.102,0
71.699,111.136,0.441,885.052,3.372,978.488,14.134,13.648,0
63.221,130.19,0.394,724.967,2.983,983.694,16.892,10.711,0
73.404,113.63,0.461,953.979,2.965,991.662,17.777,16.836,0
121.144,208.967,0.795,2347.363,2.701,1037.954,39.128,44.187,1
71.797,117.926,0.426,871.04,2.961,936.27,14.578,9.593,0
79.801,111.245,0.418,852.278,3.423,947.331,14.967,14.217,0
72.078,106.095,0.538,839.843,3.207,947.979,16.85,15.066,0
64.332,141.444,0.401,856.866,3.17,1009.514,11.582,10.53,0
68.724,126.766,0.485,853.143,3.105,952.169,17.923,10.1,0
70.05,123.892,0.429,785.108,3.305,984.511,17.326,14.007,0
74.23,131.294,0.41,890.996,3.656,985.99,11.97,12.683,0
72.924,107.752,0.441,816.574,3.423,930.057,18.073,13.874,0
63.895,108.127,0.482,816.075,3.138,905.47,19.047,16.721,0
73.448,119.411,0.483,900.731,2.975,945.222,17.74,11.429,0
108.277,244.377,0.681,2626.248,2.982,979.06,66.858,40.67,1
66.339,144.751,0.431,694.056,3.239,946.96,20.004,13.287,0
73.894,136.95,0.455,780.845,2.973,952.666,18.849,8.845,0
77.667,144.763,0.385,906.965,3.108,963.108,15.632,15.897,0
80.427,110.384,0.374,868.391,2.907,914.208,12.869,11.76,0
78.661,115.151,0.507,807.672,3.087,942.387,15.471,5.843,0
82.878,117.779,0.433,842.367,3.684,959.619,21.029,12.022,0
66.294,125.602,0.479,815.283,3.199,922.817,20.72,12.114,0
84.884,112.862,0.447,686.357,3.29,955.506,10.785,11.671,0
72.184,118.059,0.399,945.069,3.15,947.983,22.791,14.456,0
93.614,125.659,0.452,789.919,3.068,980.321,15.042,11.906,0
81.663,120.486,0.462,955.467,2.906,971.643,17.568,8.927,0
62.691,95.868,0.437,807.236,2.823,888.008,15.142,14.313,0
80.57,125.757,0.372,983.956,3.155,952.658,10.603,9.407,0
78.584,128.721,0.57,808.462,3.106,943.947,18.683,11.015,0
79.163,108.207,0.363,943.023,3.42,936.377,22.995,13.548,0
78.892,110.94,0.578,842.526,3.063,943.019,22.39,13.43,0
78.798,129.817,0.481,910.474,3.48,928.064,20.101,15.344,0
77.128,128.493,0.412,843.102,3.16,944.247,19.422,9.683,0
89.81,105.187,0.472,916.283,2.94,904.706,16.29,7.622,0
63.474,121.445,0.529,895.945,3.148,896.995,16.429,13.588,0
70.42,117.579,0.367,846.166,2.993,938.192,18.664,13.21,0
61.837,103.972,0.461,841.195,2.887,921.181,13.167,12.74,0
70.335,127.227,0.46,956.266,3.394,917.654,22.647,17.904,0
117.54,163.034,0.523,4327.257,3.231,1002.169,28.785,26.953,1
69.963,113.364,0.355,803.4,3.108,934.369,13.289,13.698,0
56.145,124.194,0.518,861.369,3.209,955.813,12.308,11.024,0
